timestamp,pos_x,pos_y,pos_z,b827eb4521b4,b827ebfd7811,000000000202,000000000101,000000000402,000000000301,000000000201,000000000302,000000000401,b827ebf7d096,000000000102,b827eb917e19
1581249602.319176,18.024095268,8.465190537,1.828047951,-80,-77,-76,-82,-75,-71,100,100,-67,100,100,100
1581249603.2278662,17.964609997,8.446152499,1.858847501,-75,-74,-81,100,-75,100,-85,100,-64,-80,-80,-75
1581249604.1454616,17.904466559,8.44163336,1.815566479,100,-77,100,-82,100,-76,-75,-65,-61,100,100,-76
1581249605.0501342,17.883121034,8.447878966,1.783060517,100,100,-79,-83,-75,-72,100,100,-64,-83,-82,100
1581249605.963897,17.87862203,8.447133909,1.862,-80,-72,-79,100,100,-75,100,100,100,-82,100,100
1581249606.8679278,17.876,8.460099613,1.854,-78,100,100,-83,-69,-77,-76,-66,-64,100,100,-75
1581249607.7832136,17.810476997,8.444839437,1.842440375,-76,-73,-80,100,-80,-70,100,-71,-69,-84,-78,-80
1581249608.6937542,17.641584033,8.432186891,1.858883193,-74,-76,-82,-83,100,100,100,-74,-64,-77,100,-81
1581249609.612115,17.441283929,8.415972857,1.849394571,100,100,-79,-81,-74,100,-84,-65,-61,-77,100,-78
1581249610.51605,17.226108155,8.423342656,1.832885781,-78,-73,-77,100,-74,100,-80,-71,-67,-73,-75,100
1581249611.4285874,16.985480916,8.461159828,1.822680343,-75,-74,-83,-78,100,-76,-83,-71,100,100,100,-80
1581249612.3391614,16.751558413,8.376935048,1.841483762,-76,-74,-79,100,-76,-73,100,100,-64,-75,-81,-83
1581249613.242116,16.523402546,8.457495889,1.844036595,100,-72,-78,-77,-70,-79,-82,100,-63,-72,-72,100
1581249614.1528938,16.236479088,8.481389734,1.847845057,-77,-76,-78,100,-71,-72,-82,-71,100,-79,100,100
1581249615.067905,15.922697658,8.464936349,1.846960218,-72,100,100,-80,-75,100,-81,-71,-55,-76,-77,-73
1581249615.9717205,15.636842602,8.678178136,1.838185674,-74,-77,-76,100,-77,-73,-79,100,-56,-70,-74,-74
1581249616.884782,15.39995572,8.368480116,1.935646987,-72,-72,100,100,-81,100,-80,-64,100,100,100,-76
1581249617.7981634,15.090313831,8.349019681,1.987964096,-72,100,100,-81,-79,-75,-82,-69,-54,-75,-83,-73
1581249618.7027185,14.77722187,8.2526266,1.85053261,100,-72,-79,100,-72,-75,-82,100,-59,-70,-77,100
1581249619.6082623,14.505042805,8.402852878,1.870757914,100,-69,-85,-84,-69,100,-79,-66,100,-70,100,-76
1581249620.5208018,14.26399733,8.258661771,1.873533422,100,-66,100,-77,100,-73,-77,-71,100,100,100,100
1581249621.431129,13.964277858,8.327275364,1.828776611,-67,100,-71,-75,-69,-71,100,-68,-68,-77,-72,-73
1581249622.3421187,13.668401696,8.469650673,1.76676419,-70,-67,-76,-77,-77,100,-82,-70,-80,-74,-74,-72
1581249623.2537403,13.373220227,8.529,1.757,-78,100,100,-78,-73,-75,-80,-68,-75,-76,-83,-73
1581249624.1590624,13.061792705,8.532824696,1.76112348,100,-71,-79,-77,-80,-77,100,-68,-65,-79,-76,-74
1581249625.0689635,12.762561736,8.526644203,1.730644203,-77,-82,-77,100,-72,-80,-77,100,100,100,100,100
1581249625.9852843,12.525478201,8.56216812,1.75834496,100,-77,-72,-76,100,-79,-73,-72,-60,-82,-77,-75
1581249626.889199,12.362502723,8.593193724,1.784806276,-68,100,-83,100,-75,-73,100,100,-61,-78,-80,-76
1581249627.797886,12.110644184,8.588269469,1.79967579,-67,-80,-87,100,-71,-74,100,100,-67,-74,-71,-84
1581249628.7087965,11.824582885,8.576122995,1.817754011,-71,100,-76,-74,100,-71,-79,-71,-72,100,100,-69
1581249629.6118996,11.534660577,8.586,1.809193143,-65,-79,-73,-82,-78,-76,-74,-73,-69,-75,-75,-71
1581249630.524994,11.23762902,8.576425117,1.814940093,-67,-76,-73,100,-81,-69,-75,100,-62,-83,-70,-77
1581249631.4337723,10.94015963,8.575253991,1.813746009,100,-83,100,-77,-75,-75,-78,-69,100,-78,-78,-69
1581249632.3416033,10.641334226,8.578962983,1.811074034,-73,-77,100,-69,-70,-66,-73,-65,-69,100,-74,-75
1581249633.2520552,10.345056995,8.569918693,1.820540654,100,100,-84,-74,-77,-72,-77,-67,-65,-80,-79,100
1581249634.1668055,9.940708111,8.583856937,1.828286126,-67,-80,-77,100,100,-69,-82,-75,-67,-77,-71,100
1581249635.081875,9.493100455,8.525821238,1.820865928,-60,100,100,100,-71,-70,-81,100,-62,-77,-73,-71
1581249635.9939682,9.16281684,8.540312311,1.830624623,100,-70,-69,-79,-77,100,-77,-76,100,-79,100,-67
1581249636.9017367,8.820289713,8.546690636,1.836267977,-61,100,-69,-79,-78,-70,-77,-75,-70,100,-73,-70
1581249637.8154187,8.480026063,8.535307181,1.837738564,-69,100,100,-72,-74,-70,-76,100,-74,-83,-69,100
1581249638.7300632,8.144800245,8.522027267,1.837836397,-66,-72,-70,-70,100,-76,-73,-70,100,100,100,-72
1581249639.6425712,7.792040098,8.524943535,1.83670431,-63,-75,100,-65,-75,-73,100,-70,-63,-90,-76,-66
1581249640.5544405,7.438940324,8.519117842,1.840588306,-64,-79,-72,-71,100,100,-78,-70,-73,-80,-72,-66
1581249641.4617748,7.114428971,8.534,1.83488449,100,-79,-82,-71,-72,-71,-73,-75,-71,-86,-79,-66
1581249642.364678,6.780597022,8.544926303,1.818275186,-67,-79,-76,-73,-78,-69,100,-72,-67,-79,-72,-71
1581249643.2699826,6.550758224,8.583224369,1.822206963,-64,100,-75,-75,-84,-74,100,100,-70,-76,-69,100
1581249644.1872792,6.277438937,8.683,1.864402469,-66,-85,-70,100,-75,-77,-76,100,100,100,100,100
1581249645.1027703,5.972419758,8.649957291,1.879,-64,-82,100,100,-76,-74,-75,-69,100,-80,-73,-66
1581249646.0093608,5.621151413,8.677410358,1.886,-66,-78,-72,-75,-71,100,-69,-74,100,100,100,-64
1581249646.917298,5.269004567,8.69125807,1.870465439,-69,100,100,-73,100,-75,-68,-82,-72,-80,-74,-75
1581249647.8299978,4.898726802,8.732893109,1.859,100,-79,100,-65,-78,-74,-67,-80,-75,-82,-71,-68
1581249648.7385252,4.515046289,8.622797698,1.868768797,-67,-82,-76,100,100,-77,-72,100,100,-83,-65,100
1581249649.6488657,4.230493794,8.592531115,1.853029047,-66,100,-76,-66,100,-77,-72,-76,-69,100,-72,-69
1581249650.562108,3.81671387,8.641372359,1.850021132,100,-82,-76,-68,-80,-77,100,100,-70,-81,-66,100
1581249651.471912,3.422608229,8.590030083,1.833427732,-71,-85,-82,-67,-74,100,-70,100,-70,-89,-61,-72
1581249652.3848145,3.058437312,8.56256887,1.83756887,100,-82,100,-67,100,-75,-78,100,-73,-88,-64,-68
1581249653.293053,2.705233581,8.566,1.835738314,-76,100,-76,-70,-77,-83,100,-81,-71,-88,-64,100
1581249654.1994696,2.354224522,8.544676022,1.828,-85,100,-71,-69,100,100,-71,100,100,100,100,-67
1581249655.1124144,2.000232666,8.541160667,1.841959833,-71,100,-73,-73,100,-75,-70,-76,-66,-92,-62,-75
1581249656.0272074,1.658386512,8.535212093,1.841893953,100,-86,-69,-66,100,-81,-67,100,-71,-80,-62,-76
1581249656.9436274,1.320402826,8.536182097,1.84,100,-83,100,-69,-74,-73,-76,-79,100,100,100,100
1581249657.84772,0.998833733,8.503158924,1.852682152,-71,100,-75,-68,-75,-76,100,-71,-73,-84,-60,-76
1581249658.7592824,0.651107598,8.486208187,1.846,100,-82,-78,100,100,-78,-78,-73,-72,-84,-66,100
1581249659.666829,0.355067792,8.44830563,1.846,-75,100,-71,-67,100,-78,-71,-79,-69,-86,-65,-75
