timestamp,pos_x,pos_y,pos_z,b827eb4521b4,b827ebfd7811,000000000202,000000000101,000000000402,000000000301,000000000201,000000000302,000000000401,b827ebf7d096,000000000102,b827eb917e19
1581249602.3204577,18.024105128,8.465210256,1.828156406,-73,-77,-76,-82,-75,-71,-86,100,-67,-78,100,-76
1581249603.2327142,17.964081123,8.446020281,1.858979719,-76,100,-81,-85,-75,-74,-80,-72,-64,100,-80,-74
1581249604.1497202,17.904344884,8.441663779,1.815353547,-78,-77,-77,100,-72,-72,100,-71,-61,-79,-85,-77
1581249605.9646912,17.878650909,8.447047272,1.862,-80,-72,-82,-83,-75,-72,100,100,-64,-83,-81,-74
1581249606.8692565,17.876,8.459946301,1.854,-78,100,100,-83,-69,-77,-76,-66,-64,-85,-82,-79
1581249607.7870395,17.809966876,8.444743789,1.842504141,-76,100,-80,-78,-80,-70,100,-71,-69,-76,-76,-83
1581249608.6971524,17.640921739,8.432,1.85900301,-74,-76,-82,-79,100,100,-85,-74,-62,-79,-74,-77
1581249610.063171,17.332995542,8.469396641,1.83315084,-75,-74,-78,-82,-73,-81,-84,-69,-65,-72,100,100
1581249610.971158,17.111486879,8.421781656,1.824451975,-74,-73,-81,-78,-77,100,-79,-71,100,-77,-79,-82
1581249611.889107,16.865768413,8.422874482,1.832006483,-80,-74,-81,-79,100,-72,-80,-67,-61,-75,-83,100
1581249613.242116,16.523402546,8.457495889,1.844036595,100,-72,-79,-77,-70,-78,-82,100,-65,-72,-73,-89
1581249614.154186,16.236036039,8.481260511,1.847872748,-77,-76,-78,100,-71,-72,-82,-71,100,-78,-76,-72
1581249615.06917,15.922354288,8.464864061,1.846915038,-72,-74,100,-80,-75,100,-80,-71,-55,-72,-75,-74
1581249615.9750607,15.635688699,8.676204353,1.838003479,-74,-75,-76,-81,-77,-73,-79,100,-56,100,-73,-74
1581249617.3384235,15.259868127,8.440941912,1.970910518,-71,-72,100,100,-78,-78,-84,-67,-55,-76,-83,-76
1581249618.2514012,14.927642976,8.251602254,1.918115252,100,-72,-79,-80,-77,-70,-80,-71,-55,100,-76,-71
1581249619.157601,14.653135385,8.377513538,1.891216154,-72,100,-83,-84,-71,100,-82,-66,-60,-68,-80,-75
1581249620.521322,14.263867272,8.258423332,1.873537758,-69,-66,-69,-77,-68,-73,-76,-71,100,-70,100,-73
1581249621.431129,13.964277858,8.327275364,1.828776611,-67,100,-71,-75,-69,-71,100,-68,-68,-77,-72,-73
1581249622.3421187,13.668401696,8.469650673,1.76676419,-70,-67,-76,-77,-77,100,-82,-70,-80,-74,-74,-72
1581249623.2537403,13.373220227,8.529,1.757,-78,100,100,-78,-73,-75,-80,-68,-75,-76,-83,-73
1581249624.1590624,13.061792705,8.532824696,1.76112348,100,-71,-79,-77,-80,-77,100,-68,-65,-79,-76,-74
1581249625.07209,12.761538556,8.526786312,1.730786312,-77,-82,-77,-76,-72,-80,-77,100,100,-79,-73,-75
1581249625.9870749,12.525234038,8.562184397,1.75847518,-69,-77,-75,100,100,-79,-73,-72,-60,-84,-75,-75
1581249627.343056,12.238457866,8.590240958,1.79671085,-70,-77,-84,-72,-76,-74,100,100,-61,-76,-78,-83
1581249628.2566285,11.969725018,8.578672095,1.803668024,-67,-75,-78,-74,100,-74,100,-70,-69,-74,-74,-69
1581249629.1630728,11.677528702,8.597107477,1.809826435,-68,-79,-73,-82,-78,100,-77,-78,100,-75,-75,-71
1581249630.0690782,11.39005189,8.573885642,1.811295214,-66,-76,-73,100,100,-70,-73,-69,-63,-83,-74,-77
1581249630.98535,11.083813747,8.578381375,1.815,-69,-83,100,-77,-78,-70,-78,100,-66,-81,-73,-69
1581249631.8914893,10.791590546,8.574579245,1.81284151,-73,100,-73,100,-70,-66,-73,-69,-70,-72,-74,-75
1581249632.8050609,10.527749756,8.557884653,1.822528837,100,-72,-84,-74,-76,-72,-74,-63,-67,-80,-79,100
1581249633.7140265,10.152014697,8.583817647,1.818091176,100,-80,-77,-74,-79,-69,-82,-75,-66,-77,-71,100
1581249635.0851538,9.49169954,8.525940465,1.820955348,-61,-73,100,-77,-71,-70,-81,100,-62,-77,-73,-69
1581249635.9964724,9.161769666,8.540357841,1.830715681,-59,100,-69,-77,-77,-70,-77,-76,100,-79,-72,-69
1581249636.905049,8.819041213,8.546792554,1.836344416,-62,100,-69,-76,-73,100,-77,-75,-70,-80,-72,-69
1581249638.2701273,8.310665522,8.520638865,1.840083405,-69,-79,-70,-71,-77,-71,-75,-72,-74,100,100,-72
1581249639.186023,7.97273924,8.522568004,1.827940803,-66,-74,-70,-68,100,-71,-72,-69,-65,-87,-76,100
1581249640.1039786,7.606511985,8.527391819,1.837889422,-62,-79,100,-70,-77,-70,100,-69,-67,-80,-74,-65
1581249641.0145783,7.281514893,8.539629787,1.833148936,-72,100,-78,-71,-72,-73,-77,-70,100,-86,-79,-66
1581249641.915171,6.943226068,8.519629993,1.82331801,-67,-83,100,100,-80,-72,-75,-77,-66,-79,-72,-71
1581249642.8220286,6.63274613,8.53238094,1.794142819,-64,-81,-76,-75,-81,-71,100,-74,-68,-76,-69,100
1581249644.18865,6.277066834,8.683,1.864529767,-66,-83,-71,-71,-76,-77,-76,100,-70,-85,100,-66
1581249645.1062746,5.971493628,8.64993226,1.879,-64,-79,100,-75,-76,-74,-70,-69,100,-81,-73,-64
1581249646.0137184,5.619249924,8.677489587,1.886,-66,-79,-72,-72,-71,-72,100,-74,-75,100,-71,-70
1581249646.9213789,5.267183916,8.691477803,1.870496829,-69,100,100,-70,-78,-74,-68,-82,-70,-77,-73,-74
1581249648.284786,4.696202211,8.63619966,1.861799915,-68,-81,-71,-65,100,-79,-67,-80,-75,-83,-66,100
1581249649.197538,4.381058431,8.571227268,1.862905843,-67,-86,-80,-66,100,-71,-76,100,-69,-84,-71,-72
1581249650.114713,4.02852654,8.619121876,1.846878124,100,-82,-73,-68,-79,-80,-71,-75,-70,-81,-66,100
1581249651.471912,3.422608229,8.590030083,1.833427732,-75,-85,-82,-67,-74,100,-70,100,-70,-89,-61,-72
1581249652.386121,3.05794485,8.562548769,1.837548769,-79,-82,-73,-67,100,-75,-78,100,-73,-92,-64,-68
1581249653.7442737,2.532917075,8.560035964,1.825964036,-78,100,-77,-70,-77,-83,-70,-81,-71,100,-64,-67
1581249654.6542194,2.175416405,8.537661226,1.834,-79,-82,-69,-67,100,-74,-77,-78,100,-84,-69,-73
1581249655.571709,1.829265354,8.546681071,1.841681071,100,-86,-69,-67,-76,-77,-66,-73,-64,100,-63,-76
1581249656.490537,1.489188967,8.537223364,1.839865982,100,-84,-70,100,-74,-77,-73,-79,-74,-79,-62,-72
1581249657.3975475,1.162643774,8.511580472,1.853290236,-71,-83,-75,-65,-75,-76,100,100,-73,-84,-60,-76
1581249658.760577,0.650600541,8.486229764,1.846,-77,-82,-78,100,100,-78,-78,-69,-72,-84,-66,-75
1581249659.668024,0.354782898,8.4482413,1.846,-75,-84,-71,-67,100,-78,-71,-79,-69,-85,-65,100
