timestamp,pos_x,pos_y,pos_z,b827eb4521b4,b827ebfd7811,000000000202,000000000101,000000000402,000000000301,000000000201,000000000302,000000000401,b827ebf7d096,000000000102,b827eb917e19
1581249602.3200514,18.024102003,8.465204005,1.82812203,-73,-77,-76,-82,-75,-71,-86,100,-67,-78,100,100
1581249603.2320242,17.964156394,8.446039099,1.858960901,-76,100,-81,-85,-75,-74,-80,100,-64,100,-80,-74
1581249604.149707,17.904345259,8.441663685,1.815354203,-78,-77,-77,100,100,-72,100,-65,-61,-79,-85,-77
1581249605.963325,17.878601232,8.447196305,1.862,-80,-72,-82,-83,-75,-72,100,100,-64,-84,-81,100
1581249606.8679278,17.876,8.460099613,1.854,-78,100,100,-83,-69,-77,-76,-66,-64,-80,100,-75
1581249607.7832136,17.810476997,8.444839437,1.842440375,-76,-73,-80,100,-80,-70,100,-71,-69,-84,-78,-80
1581249608.6951332,17.641318839,8.432102028,1.858936232,-74,-76,-82,-83,100,100,100,-74,-64,-77,-74,-79
1581249609.615722,17.440590223,8.416527822,1.849505564,100,-74,-78,-81,-74,-81,-81,-69,-61,-72,100,100
1581249610.522019,17.224566149,8.422596524,1.833134492,-78,-73,-81,-78,-74,100,-79,-71,-67,100,100,-85
1581249611.4326744,16.984474893,8.461348458,1.822303085,-75,-73,-79,-79,-77,100,100,100,-61,-77,-83,-77
1581249612.3416858,16.751170047,8.376702028,1.841425507,-76,-75,-82,100,-74,-73,-79,100,100,-75,-75,-89
1581249613.246678,16.522033975,8.458076496,1.84391218,100,-75,-77,-77,-68,-79,-80,100,-63,-76,-73,100
1581249614.1567292,16.235164081,8.48100619,1.847927245,-77,100,-77,-77,-73,-72,100,-76,-62,-77,100,-72
1581249615.0717013,15.921667224,8.464719416,1.846824635,-72,-74,-79,100,-79,-71,-80,100,100,-72,-75,-74
1581249615.978735,15.634419405,8.674033192,1.837803064,-74,-75,100,-81,-83,100,-79,100,-54,-73,-74,-74
1581249617.340681,15.25926038,8.440542536,1.970893154,-71,-72,100,100,-74,-78,-84,-68,-54,-75,100,-75
