timestamp,pos_x,pos_y,pos_z,000000000101,000000000102,000000000201,000000000202,000000000301,000000000302,000000000401,000000000402,b827eb4521b4,b827eb917e19,b827ebf7d096,b827ebfd7811
0.0,18.031,8.465,0.0,-77.72598,-76.153145,-74.724686,-80.26725,-71.199646,-71.325745,-63.0128,-73.90537,-75.393974,-82.59482,-74.35842,-71.57756
3.3196963983,16.902896980698454,8.465,0.0,-77.6994,-78.53206,-76.52194,-81.82297,-72.75992,-70.29575,-58.501545,-76.74396,-74.40652,-79.871414,-74.03648,-70.33335
6.6393927966,15.868207154264898,8.465,0.0,-77.659676,-78.5956,-81.41301,-83.4951,-74.94257,-70.28393,-56.036297,-78.85879,-75.35408,-77.07015,-73.04089,-69.647156
9.9590891949,14.764644156707485,8.465,0.0,-78.88543,-76.76776,-80.90108,-82.74736,-75.92011,-71.63422,-58.870575,-79.4986,-75.34821,-75.99227,-72.70395,-68.290955
13.2787855932,13.755988240664312,8.465,0.0,-77.72264,-74.47671,-76.54365,-78.770744,-74.82422,-69.211044,-63.53987,-79.34122,-72.95011,-76.10726,-72.95735,-67.66401
16.5984819915,12.969875441079116,8.465,0.0,-74.58688,-72.92907,-73.94304,-77.65521,-74.176895,-67.19545,-65.2043,-78.10653,-70.84567,-74.43171,-73.021736,-68.52762
19.9181783898,12.13051269644995,8.465,0.0,-72.89379,-72.7263,-74.36678,-77.79409,-74.67572,-67.496666,-66.23188,-76.26921,-69.26865,-74.75324,-72.837105,-70.508156
23.2378747881,11.165547947207386,8.465,0.0,-71.66178,-73.58281,-75.40143,-73.9376,-74.8668,-68.5434,-67.05346,-72.3133,-67.90499,-76.83606,-72.668816,-74.10626
26.5575711864,10.31528037816111,8.465,0.0,-70.80563,-73.601555,-76.16234,-71.0557,-74.33525,-69.03927,-67.49878,-69.780876,-66.636665,-77.47646,-73.308235,-76.804405
29.8772675847,9.39283781439875,8.465,0.0,-70.34144,-73.00641,-76.28512,-70.20516,-73.73804,-70.493095,-69.92572,-69.7876,-66.525856,-74.71411,-77.29497,-76.3081
33.196963983,8.401745572197411,8.465,0.0,-68.96033,-72.859955,-75.94748,-68.75279,-73.466774,-71.7154,-72.119606,-72.1554,-67.138275,-72.31444,-87.20421,-78.58463
36.51666038130001,7.626858792496664,8.465,0.0,-67.9997,-72.41323,-75.578125,-67.74628,-72.947876,-73.51796,-72.922714,-73.724655,-66.981674,-70.53137,-89.79437,-78.97022
39.83635677960001,6.700775606107191,8.465,0.0,-67.87013,-71.458115,-73.56046,-68.17605,-71.21094,-75.18146,-73.6323,-73.2583,-63.640144,-65.950035,-88.36982,-78.12921
43.15605317790001,5.472473596079329,8.465,0.0,-65.981026,-68.93373,-73.7005,-70.120094,-69.23877,-76.692505,-73.643326,-74.53342,-61.48534,-62.36337,-82.80816,-80.45565
46.475749576200016,4.367142938909816,8.465,0.0,-64.830025,-66.75522,-74.369286,-73.16254,-74.88543,-77.52681,-72.63341,-75.88186,-61.89383,-62.79058,-80.26007,-82.68268
49.79544597450002,3.2601669844201377,8.465,0.0,-64.313995,-65.02251,-76.396805,-76.70198,-79.90959,-78.93145,-70.34633,-76.08498,-65.96039,-63.091866,-80.45519,-82.576385
53.11514237280002,2.078346724686149,8.465,0.0,-66.078896,-62.312275,-73.44476,-76.231476,-77.210815,-79.02965,-68.72694,-76.38237,-69.73634,-65.473114,-81.86605,-82.66034
